N,P,K,temperature,humidity,ph,rainfall,Soil moisture,Soil temperature,Wind speed,Daily Light Integral,label
0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,64.45683519,20.21275271,2.98198357,27.98171274,orange
5,25,6,30.72119881,94.01331956,6.011302181,106.8118019,50.7925997,23.50664159,2.370202253,30.61869568,orange
6,8,11,24.35590861,92.39651663,6.600948788,119.6946577,56.24881369,23.44331057,2.809559814,31.11591757,orange
10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,57.41408719,21.8267953,3.282820136,32.61408124,orange
1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,64.18764301,22.56852192,3.024425811,32.53606021,orange
1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,62.77830574,21.54137745,3.455349424,28.60958841,orange
0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,64.93594979,24.95052994,3.853920657,25.64395796,orange
24,27,9,18.86883219,93.24688124,6.157135092,119.3936976,49.23837873,25.0488582,2.978663456,32.70639454,orange
36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,51.97869691,27.98386596,3.772964856,32.34907732,orange
40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,59.63848654,22.22397211,2.867880408,29.32208781,orange
40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,54.92010028,24.06769614,2.959135782,30.82240178,orange
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,50.47769414,25.89852997,2.253164474,29.65851084,orange
9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,62.40124778,20.94621868,3.48543334,28.0207186,orange
13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,55.15891949,20.66003485,2.591380303,30.16524281,orange
15,9,11,11.54785707,94.14861001,7.907956251,108.8289171,50.55346661,22.82230139,3.759637239,26.83995507,orange
29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,60.97393582,24.43719067,3.569640542,29.85903976,orange
1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,52.9855382,21.61566008,3.358847735,30.902641,orange
18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,60.1548358,20.2890603,3.547678488,30.28461317,orange
14,22,9,17.24944623,91.13772765,6.543191814,112.5090516,46.30588544,22.85023056,2.688599108,28.00003575,orange
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,46.76797133,20.29195803,2.000807276,32.74718376,orange
4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,60.73060154,21.44321759,3.256875799,27.18309499,orange
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,57.43558898,22.20027246,2.572270499,25.38441902,orange
12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,58.90271378,20.76199895,3.771264364,25.43551026,orange
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,61.83433342,24.86530175,3.882698721,29.56053953,orange
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,45.35590833,27.76241752,2.658191837,25.72966118,orange
31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,49.37009976,20.68831546,2.197732054,27.31201262,orange
12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,53.98751893,20.21803074,2.69929785,27.14687902,orange
12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,59.98155529,22.59833598,3.865162028,29.41022522,orange
26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,59.02456363,26.12953014,3.629089716,27.33069351,orange
19,24,15,20.48954522,93.72485075,7.137136973,111.8391951,46.94670667,23.41768958,3.312760776,32.17331835,orange
39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,64.69013107,20.9325014,3.55692741,27.78690091,orange
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,51.62589144,21.32327712,3.902529185,29.13183814,orange
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,59.6576546,23.65565531,3.686226291,26.87158348,orange
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,46.99675374,24.69024727,2.458514722,28.85029005,orange
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,51.12743821,23.29052867,2.872135165,31.47634798,orange
31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,52.29971258,27.3884578,3.924867899,28.3326521,orange
18,12,8,12.59093977,91.81668769,6.206053072,119.3916718,61.77966243,20.46191346,2.120054817,31.33917258,orange
20,20,10,11.86631922,93.68394562,6.976997772,106.060149,52.96632576,22.90666031,2.943467506,27.53841096,orange
5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,59.11961805,24.33134384,2.66919395,27.7809081,orange
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,49.37467809,20.66991751,2.285290191,31.20481208,orange
25,21,11,32.23797837,90.15406807,6.460044778,104.7052254,63.58487717,26.55963364,2.444290348,32.98040386,orange
14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,57.60466877,22.13705506,2.284900729,27.93203762,orange
37,18,12,10.2708877,90.19147747,7.401121811,106.6955204,54.32221239,27.39047978,3.619794958,28.63406124,orange
26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,50.89602932,21.72124045,3.939793717,26.1427057,orange
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,55.39357485,27.83755859,3.890035985,28.81429545,orange
32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,58.35227487,24.4378664,2.222967342,30.7236714,orange
19,7,9,27.255435,91.71369387,6.969883483,101.139435,58.53650451,21.06808929,3.530546797,27.60195193,orange
28,7,9,34.5917846,92.13229786,6.730757538,115.5650287,62.42160548,27.34280585,2.264072225,30.59339594,orange
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,52.37114602,22.16343669,3.985452595,26.75969888,orange
7,17,10,10.16431299,91.22320999,6.465913274,106.362551,51.15528504,23.91087891,2.984036832,30.75402741,orange
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,56.98721379,27.62999528,2.338353191,29.38303909,orange
7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,59.01064786,25.14128414,2.683355157,28.62201221,orange
20,23,11,31.8520694,90.12220323,6.407715561,109.9455062,47.5385408,23.19936594,2.428170088,25.0875595,orange
18,14,11,28.04799508,90.00621688,6.550814117,117.1311498,58.14882933,27.29983086,3.123842198,32.7152722,orange
34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,64.48344559,22.76148756,2.302601849,26.06136552,orange
20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,46.78220739,23.39348037,2.71302784,31.64836331,orange
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,51.64087714,21.12237126,2.793021317,27.08319381,orange
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,52.20430224,26.74996165,3.105308354,25.69629161,orange
34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,63.6344263,26.35694462,3.816200297,26.42642158,orange
6,13,9,34.51423957,90.56151463,7.786725333,118.3271968,49.59640434,20.82348831,2.691511495,30.18162971,orange
27,30,5,32.71748548,90.54608254,7.656978112,113.328978,60.96858381,27.76209867,3.417611798,29.01234401,orange
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,50.77499342,26.20407084,3.423285477,26.17686984,orange
6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,46.73200174,24.04153421,3.552152188,32.01181109,orange
40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,55.54284825,27.32052982,3.272094812,26.2010756,orange
31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,50.94943298,21.08282337,2.812761629,32.25472509,orange
61,68,50,35.21462816,91.49725058,6.793245417,243.0745066,64.88666724,29.57200923,2.163163463,32.47511053,papaya
58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,55.27870039,31.87589998,3.467359302,25.46185565,papaya
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,74.77846453,32.53446449,3.104453521,31.21843971,papaya
39,65,53,35.33294932,92.11508608,6.560743093,235.6133585,66.41274228,25.81213214,2.143535222,32.33152413,papaya
31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,61.85552688,26.88045693,3.83878671,26.45943436,papaya
70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,61.75279499,25.65294615,2.087011886,25.6738848,papaya
68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,59.53254784,24.22470115,2.052434122,25.36246831,papaya
34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,64.74108784,29.68201289,2.453866332,28.28714214,papaya
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,60.80538344,25.16528275,2.576937661,31.76197784,papaya
69,64,47,40.21199348,94.50766912,6.993473247,186.6762324,63.76347554,27.42622798,2.724977746,28.62008139,papaya
58,51,47,42.13473976,91.70445386,6.757470637,197.402901,72.97209909,25.07211141,2.017160657,33.24880039,papaya
59,47,53,32.86316618,91.4618874,6.850663232,47.271547,71.75290081,25.88433391,3.282999504,27.88700769,papaya
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,61.71242517,30.61560899,3.80285906,25.46458921,papaya
56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,70.53483271,25.21107032,3.92404764,33.75205303,papaya
69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,74.64955787,32.88622849,3.141382258,34.76349905,papaya
56,58,49,37.13165026,94.60761797,6.69215564,172.4788062,71.17242277,25.11609541,3.361672901,32.79220487,papaya
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,72.94498465,28.47947774,3.103288173,25.4671112,papaya
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,60.66299256,31.2563853,2.812242541,26.59742304,papaya
54,65,47,27.92765919,91.55594211,6.721835879,149.9107557,68.57561422,29.28274885,3.291527923,26.7314111,papaya
57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,66.0863059,30.76959733,3.564242137,34.17883117,papaya
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,65.3523732,27.39077744,3.399276159,26.5483533,papaya
58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,68.62006507,29.69866337,3.159900481,26.16732912,papaya
61,64,52,43.30204933,92.83405443,6.641098708,110.562229,58.84165798,29.75411238,2.602743655,30.91492283,papaya
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,68.69542899,28.61471338,2.228873128,29.54464118,papaya
31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,60.30018039,29.06495551,2.966875836,26.64157048,papaya
47,46,52,23.19451074,91.40301608,6.502289473,206.3999208,73.45881352,28.68372654,3.361582916,33.17376019,papaya
32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,62.99568189,28.16654864,3.147395254,27.21521217,papaya
36,59,46,34.28879307,93.61082872,6.721130543,127.2509777,74.65334691,24.45767315,3.549458955,26.39487048,papaya
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,57.55892808,31.4027644,3.745202066,25.84429489,papaya
70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,68.07933398,26.23834212,2.223734953,32.05139936,papaya
44,56,49,39.23342464,91.25589286,6.519779583,64.4478499,59.04981903,24.14151224,2.318443958,28.28221211,papaya
34,68,51,27.34734861,94.17756725,6.687088098,40.35153141,71.26676309,28.01160917,2.037079324,34.86291871,papaya
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,66.83819411,29.79229009,3.878582717,32.34498397,papaya
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,60.25137048,32.3235178,2.347817065,25.96403265,papaya
34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,70.83738497,30.59242358,2.008834033,34.52814973,papaya
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,73.01172332,31.73282309,3.608629315,30.94535546,papaya
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,70.63698424,32.69377164,2.19460952,31.0669822,papaya
65,62,51,31.53243779,90.87394933,6.511624841,207.0735119,64.4521425,32.35212152,3.278213496,33.09104932,papaya
44,57,53,42.30495821,90.51431779,6.93172108,74.876786,58.91946146,26.22972156,2.010135246,33.37294669,papaya
50,47,48,24.63676897,90.61964344,6.712772333,218.2299187,74.01334423,31.11314163,3.819687822,28.53959385,papaya
43,50,48,28.28222883,91.37059792,6.63016515,179.2720807,63.01092205,30.97543084,3.559573778,26.93068338,papaya
60,46,53,24.48620746,92.98254537,6.761953186,183.49095,66.69956867,24.98747962,2.075901009,31.61078673,papaya
70,68,55,42.84609252,94.63548176,6.691202286,78.8099639,55.12099688,30.39289356,2.257519471,25.5577869,papaya
59,62,52,43.67549305,93.10887229,6.608667684,103.8235658,70.57865908,25.2719978,2.491899329,28.71918817,papaya
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,65.06078334,28.8187849,3.210559491,26.30449488,papaya
42,60,47,33.46873719,92.12746225,6.834808348,136.8277041,72.2424486,31.13788945,3.787167572,33.76938784,papaya
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,60.9760039,29.13279205,3.957960339,25.4972714,papaya
34,65,48,41.41968393,90.03863107,6.665024508,199.3096432,74.92873626,27.52139006,3.18477211,29.52872624,papaya
36,54,46,42.54744013,94.94482086,6.662875839,214.4103848,61.49178963,32.72124252,3.818541233,28.17498424,papaya
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,60.68917063,25.91449188,3.39689219,33.03659337,papaya
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,71.88111909,29.99546793,2.647269435,29.54938313,papaya
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,62.30083735,24.50465421,2.108775589,31.43246401,papaya
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,62.46444661,25.88057247,2.56025104,32.57840443,papaya
49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,56.13788635,26.93243602,3.551934697,33.39230902,papaya
40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,62.68217441,27.32089184,2.49476205,29.43232409,papaya
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,74.71674147,28.90765571,2.728050842,27.56189171,papaya
50,46,52,31.18298415,90.21646909,6.734005648,54.01872359,73.89966339,26.42332576,3.905709487,31.64582337,papaya
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,73.94540076,28.50605106,3.700126828,27.79889575,papaya
40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,61.41565148,30.43926261,3.212825389,29.9390764,papaya
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,68.26945529,24.40845893,2.888576959,31.56678351,papaya
49,55,51,24.87212063,93.90560147,6.676578778,135.1694525,66.27507719,27.11046614,3.147249596,34.50921092,papaya
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,72.53431619,25.14328317,2.63920043,31.68538034,papaya
63,58,47,26.83054058,90.75379971,6.864143752,144.6656444,60.00840245,24.71308422,2.353527394,28.70467316,papaya
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,68.53168618,31.34121088,3.131506396,26.02982892,papaya
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,61.93105585,31.64526217,3.679333485,29.45608575,papaya
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,74.311906,30.02650564,3.701031708,25.83438795,papaya
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,68.24335781,24.55923447,3.01816031,32.78167809,papaya
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,59.05147186,26.84170564,2.48524356,34.22513514,papaya
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,71.2507533,29.73949141,3.121297846,33.15453961,papaya
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,62.49443407,26.87075736,2.527725851,26.86844479,papaya
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,70.87181228,31.6127674,3.035996933,32.18443323,papaya
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,59.3783005,26.67653339,2.123754051,26.142524,papaya
45,57,47,23.16855863,90.78821158,6.656458831,161.6892093,61.40057669,29.34297517,2.211523979,31.82493234,papaya
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,72.33472766,32.66893704,2.434386127,26.89114453,papaya
70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,72.6579088,28.49341453,3.024379638,29.2717295,papaya
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,57.62742599,32.41637217,3.472336135,31.69380345,papaya
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,60.41941556,24.08109256,2.231963642,30.25030519,papaya
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,65.88574881,30.90632535,3.388503158,33.93037092,papaya
35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,64.4040521,24.91770248,2.466817849,31.07918589,papaya
68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,74.20227066,27.69322931,3.648251708,30.59634328,papaya
32,55,52,37.58899717,91.99740365,6.9677596,159.6577388,66.51075407,27.0519357,3.540814767,25.01640534,papaya
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,55.3385405,29.2366409,2.771540333,29.9751827,papaya
48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,58.69970574,26.29112179,3.783732949,32.70447355,papaya
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,68.70280219,25.68752912,2.89344517,31.01911367,papaya
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,62.60214988,24.34400396,2.418011827,32.62963761,papaya
48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,56.83668509,26.86422018,2.788538446,28.746618,papaya
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,58.87881148,24.64920069,2.727723128,31.02349342,papaya
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,61.03776527,31.30582871,3.44587154,27.19851643,papaya
38,61,52,31.22790131,94.94021378,6.620729882,46.44279118,69.25106161,30.46521396,2.869585289,34.04439871,papaya
57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,60.49256884,30.52930151,3.647152318,31.84660054,papaya
51,57,55,24.70528368,90.14732171,6.676407337,108.4103158,71.93278717,26.79396405,3.088182803,25.42546311,papaya
56,65,45,38.2016825,93.97379963,6.751298936,218.0908814,62.97807808,26.14460143,3.189986889,28.29791344,papaya
54,66,52,36.56769731,93.79503425,6.867554147,104.4218596,70.40654262,28.51926031,2.686241539,30.16523049,papaya
58,55,47,26.05375792,93.69111672,6.742490027,240.6863901,64.4655191,28.26246651,3.652717512,34.37285295,papaya
68,70,54,31.29986342,92.76039164,6.986228647,54.77830202,73.39869891,30.31214485,3.482082907,29.56315224,papaya
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,73.17524959,28.35419457,3.106971623,26.08798757,papaya
43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,71.64030184,32.25144314,3.347101705,31.75809092,papaya
35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,71.97813041,25.40497383,2.610213408,26.71139381,papaya
56,59,55,37.03551903,91.79430166,6.551892638,188.5181422,71.84240259,27.3575215,3.22879952,26.53389939,papaya
39,64,53,23.0124018,91.07355541,6.598860305,208.3357976,71.86631868,29.97899169,3.357263374,32.40919582,papaya
18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,60.42776073,31.79850095,3.463197191,32.87789561,coconut
37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,69.37590443,33.03411672,3.540629492,34.7791551,coconut
13,28,33,28.130115,95.64807631,5.686972967,151.0761899,72.93972568,31.39890503,5.468087381,33.61768925,coconut
2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,84.70027972,28.1434926,5.076687472,33.21974996,coconut
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,69.10595661,29.88105897,3.831379279,30.28803971,coconut
7,11,32,29.25902906,95.11294697,5.542169139,184.7624496,72.56693379,33.62146963,5.125306256,38.27268675,coconut
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,74.20652753,32.22750699,5.245539343,37.03075936,coconut
34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,65.24217389,27.73853003,5.542471613,31.81936679,coconut
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,67.62821715,31.90774202,4.985533195,36.5696821,coconut
25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,75.14180888,33.71864738,5.719270451,31.25048551,coconut
16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,74.2123513,32.88648254,5.329307013,34.48703368,coconut
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,61.97601341,27.6638233,5.305638831,36.78533815,coconut
27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,66.8744478,26.63736705,3.94120206,36.04238691,coconut
37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,61.82028077,29.86344712,5.630364024,37.48877456,coconut
19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,72.82154823,29.88705074,3.091079806,34.59335613,coconut
0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,81.31889258,32.21877318,3.636199658,32.57610688,coconut
31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,82.46247373,32.71859849,4.951458081,39.33046949,coconut
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,62.82826577,28.90427839,4.039727533,36.84467821,coconut
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,63.42343704,32.12985792,5.259531823,31.96463026,coconut
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,64.64547515,28.09240442,5.68699492,34.79368897,coconut
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,79.94176859,32.57593272,4.8981327,35.36361687,coconut
24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,81.31999506,28.37250372,5.718925765,35.52386918,coconut
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,84.06261228,28.14341655,3.610310949,31.43656881,coconut
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,70.53160512,28.82171179,3.964126456,34.53944329,coconut
10,9,28,29.01256899,94.01014388,6.282955073,150.0500312,73.90750132,26.85964977,5.585228735,34.44996725,coconut
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,72.76557986,32.76933776,5.599471058,36.76808237,coconut
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,81.65645694,31.3209444,4.221741722,33.97927169,coconut
11,6,25,28.69164799,96.65248672,6.081568052,178.9635457,76.30843994,27.74143292,4.913626556,36.65293918,coconut
16,14,30,29.70931288,96.30484325,6.37466756,209.8453993,70.37632731,32.59722275,5.282867204,38.98339017,coconut
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,77.68688016,27.7388857,4.741811431,31.31586139,coconut
16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,68.44699724,27.78741106,5.580841365,39.61353849,coconut
32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,70.76397984,27.00961423,3.83026343,38.96261003,coconut
38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,60.27663906,32.57024455,4.494054846,32.80815775,coconut
8,6,33,28.27804288,93.64761266,6.095261013,171.9457959,79.35564361,32.4721183,4.739634371,37.22944838,coconut
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,82.33068772,27.29215619,5.7724344,31.89187621,coconut
29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,65.41983121,29.9317095,3.268239911,37.75153355,coconut
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,81.00529994,31.282743,3.972850929,38.2836066,coconut
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,68.90442812,32.02338843,5.338322109,36.62169797,coconut
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,62.63172198,33.26735212,5.04530774,35.40473416,coconut
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,73.96386887,31.99213723,5.973075897,31.38162029,coconut
27,22,29,28.83214859,92.17170353,6.000248647,145.4172387,68.47932128,32.88957675,5.562536303,39.73902626,coconut
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,74.32148669,27.15874118,3.415284554,34.61798904,coconut
17,11,32,28.74013335,93.39676499,5.620733794,156.7650823,75.36283436,32.65788509,4.419306152,38.26065058,coconut
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,64.0748659,31.82732385,4.773010797,30.04402406,coconut
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,67.88879505,33.98794779,3.458601925,39.62824127,coconut
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,75.08381773,28.10686017,3.972372128,38.15126182,coconut
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,84.92969816,27.663545,4.539021723,38.12541132,coconut
7,15,32,25.03512351,95.89739958,6.182232762,174.796583,62.37245994,33.51738396,5.769138526,36.82281398,coconut
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,74.92929555,28.79207767,5.371152462,34.14857799,coconut
34,15,34,27.05826457,91.10510371,5.677282678,224.7006953,75.42850545,29.09153104,4.785611422,37.07076224,coconut
14,23,25,26.18552389,96.96637916,5.612122797,135.4186222,78.98781699,27.77696162,4.300948447,34.71775401,coconut
18,19,29,27.59376845,92.48519606,6.206077742,162.8432736,74.28078018,28.74182328,4.60751608,34.97292868,coconut
7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,76.61255544,28.82095424,3.183201715,37.15757741,coconut
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,69.10524762,29.03098414,5.076274805,35.8063633,coconut
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,68.38960375,33.08030208,5.037526719,38.20125073,coconut
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,78.34644808,27.0521302,5.224173134,34.22940063,coconut
10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,66.71482843,30.36296642,5.429815005,31.79508854,coconut
0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,79.55075851,33.79852311,3.338456347,35.96256077,coconut
32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,72.02158092,27.8610539,3.884421646,35.56960356,coconut
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,72.74955664,29.80930269,3.43754642,36.25767793,coconut
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,64.16374374,29.9915207,3.347470927,33.45991129,coconut
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,76.40619005,28.99789651,3.761072537,32.09791139,coconut
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,65.37707899,29.35997022,5.817281529,35.76865465,coconut
1,12,30,27.754298,95.94643831,5.56222383,131.0900076,66.43168419,27.43529851,4.986368887,34.38138251,coconut
6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,65.67694788,33.41707458,3.491441385,36.60725745,coconut
15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,62.33280257,26.58082067,3.705162589,34.79948017,coconut
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,84.87909821,28.21850225,5.084990587,37.20172199,coconut
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,60.46296349,31.99340132,4.274959191,31.72067213,coconut
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,81.18881724,26.87353645,3.016420363,32.31423801,coconut
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,71.76880092,26.60609149,3.664379102,36.56223724,coconut
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,61.68711996,26.00759772,3.883591394,31.45183557,coconut
1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,79.5031414,31.10856078,4.473803687,34.79382664,coconut
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,75.20006077,29.48800806,3.29796985,36.27976957,coconut
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,60.24002386,27.4155397,3.704896548,37.63055831,coconut
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,62.72578968,26.33658153,4.227723899,36.73162007,coconut
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,67.62648,27.64777272,4.697698875,34.9982024,coconut
25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,67.64773297,29.29772095,4.09056472,35.10096062,coconut
